Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,loudness_norm,calm_score,softness_score,migraine_level,migraine_safe
113651,7dhXGtYEZrxzkIsB1kY0Ps,Cory Asbury,Reckless Love,Born Again,50,252957,False,0.446,0.0974,6,-14.472,1,0.0319,0.95,0.000149,0.0725,0.146,64.068,4,world-music,0.7588,0.7496799999999999,0.7940199999999998,3,True
113653,2pcV9xZcsvwQsXRR1ole1n,Bethel Music;David Funk,Simple,Our Jesus,50,329534,False,0.333,0.119,7,-15.373,1,0.0325,0.787,7.2e-05,0.103,0.0702,139.742,4,world-music,0.7437833333333334,0.7064433333333333,0.7090433333333332,1,True
113656,6WUwmKUfTF12jlJ2ll1aW5,Bethel Music;Zahriya Zachary,Homecoming (Live),Back To Life - Live,51,395161,False,0.368,0.672,11,-7.597,1,0.0402,0.00269,0.0,0.121,0.165,145.114,4,world-music,0.8733833333333333,0.22053033333333333,0.12506833333333334,1,True
113659,1Fp8jxeTB5GlSbpG50zHLf,Hillsong Young & Free,All Of My Best Friends,Everything I Could Want - Live,36,120413,False,0.628,0.52,4,-8.331,1,0.0278,0.812,0.0,0.963,0.654,89.97,4,world-music,0.86115,0.50057,0.57777,1,True
113660,6jAAYLKxXPyeEoddXu6Gf7,Tenth Avenue North,The Struggle,Worn,50,244120,False,0.51,0.42,6,-8.014,1,0.0312,0.384,0.0,0.102,0.19,125.898,4,world-music,0.8664333333333334,0.42291333333333336,0.3927133333333333,1,True
113661,0lZuO6rDcav6gUpRF9PHER,Hillsong Worship,Let Hope Rise – The Hillsong Movie Soundtrack,This I Believe (The Creed) - Hillsong Worship: No Other Name,30,401773,False,0.423,0.617,0,-6.458,1,0.0308,0.0091,0.0,0.866,0.199,142.042,4,world-music,0.8923666666666666,0.23515666666666668,0.14097666666666667,1,True
113663,1xszab6anqq4lM6zPR2wJu,Ondas Delta,"Abre Tu Mente: Música con Sonidos Binaurales y Ondas Cerebrales, Creatividad y Memoria",Hipnosis Real,24,350000,False,0.205,0.181,0,-18.639,0,0.0618,0.987,0.968,0.129,0.0377,72.184,3,world-music,0.68935,0.76533,0.80133,4,True
113665,0Aa9storemJMkPbFnLH8jE,Bethel Music;Bethany Wohrle,Homecoming (Live),All Hail King Jesus - Live,55,336932,False,0.254,0.527,4,-9.225,1,0.0395,0.0327,3.21e-05,0.0532,0.1,147.561,4,world-music,0.84625,0.30436,0.189,1,True
113669,3TqsgsmGiio7F54HTzpx4J,Chris Tomlin,Always,I Believe In Jesus,40,240493,False,0.457,0.435,8,-7.299,1,0.0277,0.262,0.0,0.103,0.312,75.997,4,world-music,0.87835,0.38323,0.32483,1,True
113671,3quSq5vOjnLoWiOgcj9E4a,Massagem Guru,"Som Relaxante: Música de Massagem, 25 Faixas para Spa e Pensamento Positivo",Boas Vibrações,24,278998,False,0.12,0.0846,1,-24.92,1,0.0465,0.993,0.945,0.105,0.0338,71.719,3,world-music,0.5846666666666667,0.8351266666666668,0.8541866666666666,4,True
113672,1Y6sgWCNUPzhxmDLMD1wH0,Planetshakers,Let's Go (Live),I Just Want You,40,290300,False,0.449,0.213,6,-13.079,0,0.0291,0.573,0.0,0.706,0.172,70.477,4,world-music,0.7820166666666667,0.5853966666666667,0.5661966666666666,3,True
113673,3Um3NbvIH75Q4vSAJSYFJF,Hillsong Worship,Hillsong Chapel: Forever Reign,Cornerstone,38,267546,False,0.421,0.554,11,-7.365,1,0.0323,0.0318,8.89e-05,0.26,0.0709,142.663,4,world-music,0.87725,0.27039,0.17425,1,True
113676,2EGPol5mJUxbqcnkK0kQyZ,Hillsong Worship;Reuben Morgan,Hope (Live),Here I Am To Worship/Call,38,394293,False,0.338,0.486,4,-7.38,1,0.0308,0.235,0.0,0.433,0.117,143.689,4,world-music,0.877,0.3669,0.2963,1,True
113677,2WVBWj0856UeKixWOlsUbN,Hillsong Young & Free;Hillsong en Español,Todos Mis Mejores Amigos,Hay Otra Salida - Alternate Studio,24,203960,False,0.53,0.654,11,-7.017,1,0.0279,0.045,0.0,0.0685,0.427,75.033,4,world-music,0.88305,0.22229000000000002,0.14969,1,True
113678,4TIL4sLUfgra7SbZgoO9SC,Hillsong Young & Free,Out Here On A Friday Where It Began,Song For His Presence - Live,37,470760,False,0.499,0.531,4,-10.022,1,0.0291,0.0106,0.0,0.247,0.139,104.026,4,world-music,0.8329666666666667,0.2742866666666666,0.17940666666666666,1,True
113680,519Ng29TJ1QWHp3DaWxSYb,Ruido Blanco Hart;Musica para Bebes;Canciones De Cuna Para Dormir Bebes,Ruido Blanco De Ondas Para Bebés Durmiendo Vol. 1,Grandes Olas Rompiendo,24,118000,False,0.165,0.112,1,-39.693,1,0.101,0.96,0.972,0.107,0.173,85.856,4,world-music,0.33845000000000003,0.85901,0.87871,4,True
113681,5Xiz4KHePDAnoI7nC7Vofr,Hillsong Worship,Jesus Is,How Great Is Our God,43,386986,False,0.359,0.501,2,-8.621,1,0.0294,0.151,2.31e-06,0.11,0.077,145.785,4,world-music,0.8563166666666666,0.3377366666666667,0.2539366666666667,1,True
113683,2RTxaHkrOC3WgQU6SmPBPA,Dormida: Por Daniela;Sonidos De Lluvia y Tormentas,Suena Una Hora de Calma Lluvia,Ojo Mojado Cerrado,24,106000,False,0.196,0.116,3,-31.417,1,0.0377,0.859,0.956,0.106,0.102,49.126,4,world-music,0.4763833333333333,0.7964233333333333,0.7994233333333334,1,True
113687,5DWuh0oKJfcpabhzAMbXOM,Bethel Music;David Funk;Matt Redman,Homecoming (Live),Son Of Suffering - Live,50,479771,False,0.375,0.508,1,-9.399,1,0.0335,0.115,2.04e-06,0.0647,0.124,135.024,4,world-music,0.8433499999999999,0.32513000000000003,0.23643,1,True
113689,5B1fUGBm5LF3V9UlAYpLpf,Hillsong Worship,No Other Name,All Things New,36,251264,False,0.369,0.637,11,-6.279,1,0.0299,0.0443,0.0,0.179,0.121,75.37,4,world-music,0.8953500000000001,0.24251999999999999,0.15197999999999998,1,True
113691,5vnwBJxMnwGPPG2U3tToJc,Mosaic MSC,Heaven,Maker of the Heavens,25,253320,False,0.517,0.606,7,-8.692,1,0.0319,0.138,1.67e-05,0.0645,0.187,148.054,4,world-music,0.8551333333333333,0.27627333333333337,0.21617333333333336,1,True
113692,16w5AAmYno58qPvkMJAcZz,Lucas Cervetti;Aymará,Trempülkalwe,Amar el Agua,25,266847,False,0.177,0.208,11,-12.633,1,0.0376,0.906,0.919,0.111,0.0381,68.734,4,world-music,0.7894500000000001,0.71301,0.73271,3,True
113693,2R0B44jOb1mC2rU8ObMh0f,Michael W. Smith,Worship,Awesome God - Live,43,280600,False,0.215,0.699,4,-9.236,0,0.12,0.387,0.0122,0.974,0.147,135.639,4,world-music,0.8460666666666666,0.34578666666666674,0.3145866666666667,1,True
113694,2QPqSUhQo0Ghzaj1YGtnCb,Cesária Evora,Anthologie,Cinturao Tem Mele,25,212800,False,0.535,0.537,7,-9.015,0,0.038,0.808,0.0,0.255,0.919,119.241,4,world-music,0.84975,0.50415,0.5729500000000001,1,True
113695,0ZW5hqwu7WWaNGcrk2Jc68,Phil Wickham,Hymn Of Heaven (Acoustic Sessions),Hymn Of Heaven - Acoustic,37,288345,False,0.464,0.239,2,-10.822,1,0.0289,0.606,0.0,0.112,0.361,139.63,4,world-music,0.8196333333333333,0.5758733333333332,0.5673733333333333,1,True
113697,0RIuAkPZlstLtckTla1i9c,Lucas Cervetti,Frecuencias Álmicas en 432hz,"Frecuencia Álmica, Pt. 11",25,320465,False,0.285,0.21,4,-15.226,1,0.0335,0.934,0.0601,0.11,0.105,70.582,3,world-music,0.7462333333333333,0.7184533333333334,0.7547533333333333,3,True
113699,7AbEm0TbdsKTpK0aMA2QwL,Hillsong Worship;Mi-kaisha Rose,These Same Skies (Studio),Never Walk Alone - Studio,40,254235,False,0.458,0.58,5,-7.502,1,0.0347,0.0802,1.41e-06,0.238,0.168,143.81,4,world-music,0.8749666666666667,0.2712666666666667,0.19110666666666667,1,True
113700,3nEUnvbFAS0GSBSeZYbKX4,Hillsong Young & Free,III,Days Gone By,38,228986,False,0.532,0.23,4,-13.153,1,0.0314,0.81,0.0,0.107,0.267,124.822,4,world-music,0.7807833333333334,0.6416433333333333,0.6798433333333334,1,True
113701,5hwWiu59QUAMJOjLZqi1FF,Brian Doerksen,It's Time,Refiner's Fire,43,292546,False,0.503,0.143,2,-14.105,1,0.0291,0.913,0.0,0.12,0.263,70.072,4,world-music,0.7649166666666666,0.7134166666666667,0.7606166666666667,3,True
113702,2Iz9iPqFT7gk3ZCkpyyP18,Hillsong Young & Free,All Of My Best Friends,As I Am - Live,38,324173,False,0.437,0.555,10,-6.758,1,0.0367,0.0833,0.0,0.704,0.157,119.902,4,world-music,0.8873666666666666,0.2818166666666667,0.19767666666666664,1,True
113704,7CTyBvcRHWso8oUcvyNkLt,for KING & COUNTRY;R3HAB,God Only Knows (R3HAB Remix),God Only Knows (R3HAB Remix),46,155000,False,0.542,0.695,11,-7.566,0,0.0559,0.19,0.000184,0.515,0.435,144.007,4,world-music,0.8739,0.25002,0.21172,1,True
113706,1BKzi9a5cjsvy9woy3VZhb,Chris Tomlin;Blessing Offor,Chris Tomlin & Friends,Tin Roof (feat. Blessing Offor),46,203752,False,0.418,0.331,8,-8.296,1,0.0339,0.931,4.92e-05,0.0994,0.376,82.134,5,world-music,0.8617333333333334,0.6327533333333333,0.6938533333333333,1,True
113712,33cxZe0ojty9oB0tvVcNOh,Hillsong Kids,Can You Believe It!?,Ask Seek Knock,38,203440,False,0.658,0.575,9,-7.546,1,0.0276,0.00386,0.0,0.135,0.82,100.026,4,world-music,0.8742333333333333,0.23051133333333337,0.15458333333333332,1,True
113714,08sKY18GLyeVmfjEUU3Ryk,Bethel Music;Sydney Allen,Simple,Honesty,47,314328,False,0.402,0.263,2,-12.643,1,0.0301,0.821,0.0,0.0824,0.282,143.773,4,world-music,0.7892833333333333,0.6430433333333332,0.6737433333333332,1,True
113716,2ok2FRBdJTClHUN68whaEE,Travis Cottrell,I'm Living Proof,Man of Sorrows,40,319960,False,0.417,0.535,2,-7.033,1,0.0359,0.209,0.0,0.0948,0.355,143.895,4,world-music,0.8827833333333334,0.3304433333333333,0.2674433333333333,1,True
113717,6hgwFbsBPGfqBwynBGLyc5,for KING & COUNTRY,What Are We Waiting For?,Benediction,41,181507,False,0.283,0.0678,2,-13.795,1,0.033,0.704,0.00125,0.11,0.179,86.938,4,world-music,0.7700833333333333,0.7017633333333334,0.6776433333333334,3,True
113718,1pVosmqPBSi5QHiQZFcsBy,Bethel Music;Brian Johnson,The Loft Sessions,One Thing Remains,45,241773,False,0.471,0.617,0,-9.163,1,0.0302,0.424,2.62e-05,0.364,0.362,136.013,4,world-music,0.8472833333333334,0.3638433333333333,0.3574433333333333,1,True
113719,5QRO4jOYY8EFqyq04aQ75E,Chris Tomlin,Always,All In All,40,227033,False,0.503,0.581,10,-6.928,1,0.0347,0.188,0.0,0.109,0.379,143.969,4,world-music,0.8845333333333334,0.29679333333333335,0.24279333333333333,1,True
113720,08Uob2WMCXKlzzNcHTxXG4,Thetahealing,Ondas Theta 2018 - Frecuencias Relajantes para Dormir y Dejar de Pensar Tanto,Sonidos Curativos,23,357999,False,0.139,0.0838,3,-24.937,0,0.0437,0.994,0.907,0.109,0.0363,70.194,5,world-music,0.5843833333333334,0.8339033333333333,0.8549833333333333,4,True
113721,4wnkpCwzXKfDXE2H4qjemi,Petra Espiritu,"Música de Meditación Chamánica - Canciones Sonidos Instrumentales Meditar, Relajar Profundamente",El Fuego Interno,23,240000,False,0.526,0.192,10,-19.492,1,0.0327,0.89,0.942,0.1,0.365,125.962,4,world-music,0.6751333333333333,0.7025733333333334,0.7523733333333333,1,True
113723,2jG1hlHYxmWHyjAda1QGVV,Hillsong Worship,Shout To The Lord Platinum 1,Eagle's Wings,40,377533,False,0.179,0.384,7,-10.577,1,0.0299,0.561,7.77e-06,0.191,0.171,69.024,4,world-music,0.8237166666666667,0.5320566666666667,0.5005566666666668,1,True
113724,07aaGuAVr6KEr4ppMVl4yr,Planetshakers,Greater (Live),Move In Power - Live,43,428102,False,0.187,0.587,5,-7.662,0,0.0472,0.0154,9.92e-06,0.105,0.0716,75.237,4,world-music,0.8723,0.27666,0.15714000000000003,1,True
113726,1QNIcIBXg4M2wXvTxHCQuo,Mc_team,Música Relajante Para Calmar La Mente,Flauta India Relajante,24,604806,False,0.132,0.0542,7,-20.167,1,0.0364,0.969,0.928,0.0988,0.0518,97.971,4,world-music,0.6638833333333333,0.8230433333333332,0.8354633333333333,3,True
113727,2PUt9U9BfXaKZ6UwkO4SSy,Petra Espiritu,Música para Vibrar Alto – Música para Aumentar Tu Energía y Tener Armonía con el Universo,Mente Completa,23,355000,False,0.325,0.00267,10,-20.489,1,0.0514,0.979,0.933,0.0991,0.0964,69.883,4,world-music,0.6585166666666666,0.8284286666666667,0.8569956666666667,4,True
113728,7g6LwD8T8nYuuDj6l62nSL,Housefires,Housefires III,Yes and Amen,50,426715,False,0.494,0.522,2,-6.723,1,0.0291,0.319,0.0,0.67,0.188,72.009,4,world-music,0.88795,0.35991,0.32531,1,True
113730,5mukyVBO2iWwXEh3x33im7,Hillsong Worship,Hillsong Chapel: Forever Reign,Hallelujah,36,129960,False,0.348,0.249,9,-10.28,1,0.029,0.143,0.0,0.221,0.0913,74.577,3,world-music,0.8286666666666667,0.44276666666666664,0.3310666666666667,1,True
113731,2tcoj7QkDbo5CO86Dee9OY,Agua Mantra,"Salida del Sol: Poder del Cerebro, Musica para Reiki, Música Relajante para Yoga y Meditación",Música para Tranquilidad,24,271000,False,0.174,0.133,0,-23.521,1,0.0374,0.969,0.274,0.154,0.0719,92.279,4,world-music,0.6079833333333333,0.7985033333333333,0.8230033333333333,3,True
113733,4iFGj9LMN5xYuGeDcNifo9,Jadon Lavik,Roots Run Deep,What A Friend,41,310506,False,0.329,0.368,2,-9.865,1,0.0334,0.395,1.67e-05,0.115,0.354,108.685,4,world-music,0.8355833333333333,0.47128333333333333,0.4199833333333333,1,True
113734,6IYrkhrJZlDUcUpz0sl21d,Hillsong Young & Free,All Of My Best Friends,World Outside Your Window - Studio,36,298764,False,0.414,0.639,9,-6.234,1,0.0305,0.0684,0.0,0.102,0.347,136.789,4,world-music,0.8961,0.24430000000000002,0.16327999999999998,1,True
113737,5FQxCrphg2xjAhNzUXRQxc,Hillsong Worship,There Is More,Lettered Love - Live,40,222733,False,0.333,0.52,0,-9.746,1,0.0315,0.182,6.28e-06,0.673,0.259,91.983,4,world-music,0.8375666666666667,0.3457866666666667,0.26748666666666665,1,True
113739,1NJBnGY0qu7yQKBYBZmiyh,Michael W. Smith,Worship,The Heart Of Worship - Live,43,375000,False,0.43,0.376,4,-12.676,1,0.0361,0.727,8.29e-05,0.234,0.338,147.28,4,world-music,0.7887333333333333,0.5669533333333334,0.5929533333333333,1,True
113741,1rOhVx3owbBq4oZL9Vqlhk,Cesária Evora,Voz d'Amor,Velocidade,25,201600,False,0.647,0.682,2,-6.662,1,0.0394,0.731,4.02e-06,0.235,0.879,95.701,4,world-music,0.8889666666666667,0.4040066666666666,0.48310666666666663,1,True
113745,57xCSQ2a41k8zW8PkcbnBO,Hillsong Worship;Mi-kaisha Rose,These Same Skies (Live),Surrounds Me - Live,38,219378,False,0.531,0.534,5,-7.577,1,0.0277,0.0143,0.0,0.0642,0.344,81.873,4,world-music,0.8737166666666667,0.2628466666666667,0.17220666666666662,1,True
113747,7h9VHJe3SJnNpedITpOQWO,Cesária Evora,Voz d'Amor,Jardim Prometido,24,287466,False,0.694,0.463,4,-6.785,0,0.029,0.642,2.24e-06,0.118,0.178,106.684,3,world-music,0.8869166666666667,0.4606166666666667,0.5047166666666666,1,True
113749,0BP0JHEeYVZZsyngW4Uc1x,Chris Tomlin,Hello Love,I Will Rise,46,301240,False,0.438,0.32,11,-7.085,1,0.0282,0.356,0.0,0.0767,0.267,81.979,4,world-music,0.8819166666666667,0.4586166666666667,0.4056166666666667,1,True
113751,3ceYEyDWAU10XMolE7bWYD,Hillsong Young & Free,All Of My Best Friends (Acoustic),Lord Send Revival - Acoustic,41,293160,False,0.248,0.294,11,-8.327,1,0.0295,0.764,0.0,0.108,0.126,149.464,3,world-music,0.8612166666666667,0.6145566666666666,0.6215566666666666,1,True
113753,5NPFbfu66b3BlhgfZGK9HJ,Hillsong Young & Free,III,Heart Of God,40,344853,False,0.455,0.445,0,-9.249,1,0.0306,0.155,7.88e-06,0.174,0.0987,142.004,4,world-music,0.84585,0.35383,0.27483,1,True
113756,7mZQL5rMd6BwppELobLMpI,Bethel Music;Jenn Johnson;Chris Quilala,Homecoming (Live),Send Me - Live,45,389982,False,0.199,0.277,8,-10.719,1,0.0327,0.843,0.0,0.0725,0.142,89.074,5,world-music,0.82135,0.6579300000000001,0.67413,2,True
113758,2o2u20zbZ2bCOUoBaGOM2s,Michael W. Smith,Worship Again,Ancient Words,41,276066,False,0.235,0.208,7,-14.046,1,0.0317,0.752,0.0,0.947,0.226,144.471,3,world-music,0.7659,0.66572,0.66042,1,True
113759,2NLGDqOvvIU1ZNzAFHeVcO,Bethel Music;Brian Johnson,Peace,By the Grace of God,46,319546,False,0.585,0.113,1,-14.884,1,0.0335,0.921,0.0,0.108,0.224,138.186,4,world-music,0.7519333333333333,0.7222133333333333,0.7762133333333333,1,True
113760,5uucjQhsswzAAn4tJpjujn,Bethel Music;Paul McClure;Hannah McClure,Simple,Stand In Awe,49,330422,False,0.3,0.189,7,-11.753,1,0.0303,0.935,0.0,0.114,0.264,96.731,3,world-music,0.8041166666666667,0.7140766666666666,0.7499766666666666,2,True
113762,1BsEjM4yjgsTlykhygDeNr,Shane & Shane,"Psalms, Hymns, and Spiritual Songs, Vol. 1",Psalm 90 (Satisfy Us with Your Love),45,315007,False,0.395,0.397,10,-9.125,1,0.0334,0.537,6.75e-05,0.125,0.229,131.527,4,world-music,0.8479166666666667,0.49321666666666664,0.47981666666666667,1,True
113764,2rttfaiYMTmtThsgdYmCWg,Phil Wickham,Hymn of Heaven,Heart Full of Praise,35,240853,False,0.341,0.349,11,-8.402,1,0.0319,0.628,0.0,0.162,0.199,70.65,3,world-music,0.8599666666666667,0.5427066666666666,0.5373066666666666,1,True
113765,3JLp0nKPNJKfeFWJMJYj1g,Bethel Music;Brian Johnson;Jenn Johnson,"Peace, Vol. II",Battle Belongs,45,372546,False,0.563,0.307,10,-11.49,1,0.0286,0.863,3.2e-05,0.108,0.25,131.91,4,world-music,0.8085,0.6181,0.6777,1,True
113767,5zKEoeTgIzSW4nUzAW6SIq,Bryan & Katie Torwalt,Bryan & Katie Torwalt Collection,Remember,50,312266,False,0.416,0.429,0,-10.347,1,0.0355,0.592,0.0,0.0622,0.0926,91.072,4,world-music,0.82755,0.49889,0.50179,2,True
113769,49EYyEIx0xpGuPLWxSsNgX,Passion;Kristian Stanfill;Tasha Cobbs Leonard;Anna Golden,Burn Bright,What He's Done - Live From Passion 2022,50,397216,False,0.255,0.558,1,-7.974,1,0.0359,0.0169,2.17e-05,0.0879,0.183,141.486,4,world-music,0.8671,0.28295,0.16762999999999995,1,True
113770,3k4jdLi2SgFwoiXACKgm8s,Travis Cottrell,Alive Forever (Live),Blessed Be Your Name - Live,36,386040,False,0.546,0.514,9,-7.224,1,0.0324,0.377,6.87e-06,0.1,0.14,119.91,4,world-music,0.8795999999999999,0.37698,0.35838,1,True
113771,6sxp2vjr5QD13ydS5dC6AP,Chris Tomlin,Always,Father Of Lights,39,272290,False,0.541,0.495,9,-6.221,1,0.0288,0.452,0.0,0.112,0.386,74.986,4,world-music,0.8963166666666667,0.4042366666666667,0.3982366666666667,1,True
113772,2OYba9zhoMDKvoexwBzQk3,Hillsong Worship;TAYA;David Ware,Fresh Wind / What A Beautiful Name (Live),Fresh Wind / What A Beautiful Name - Live,43,611770,False,0.308,0.613,0,-7.665,1,0.0427,0.0167,0.0,0.217,0.19,127.08,4,world-music,0.87225,0.25456,0.15,1,True
113774,4EQYur0tRZpHbQJxgCRy4Q,Michael W. Smith,Worship,"More Love, More Power - Live",39,310293,False,0.226,0.275,7,-13.02,0,0.0302,0.74,9.42e-05,0.344,0.151,142.075,4,world-music,0.783,0.6328,0.6309,1,True
113776,5bSlH6lVzXjxnQIIsTPRDn,Bethel Music;Francesca Battistelli,Starlight (Live),God I Look to You - Live,45,385360,False,0.445,0.559,11,-9.474,1,0.0364,0.00603,1.24e-05,0.949,0.185,136.016,4,world-music,0.8421,0.265289,0.16689499999999996,1,True
113777,39yNGLlopJa3q3brHLUrlc,Phil Wickham,Heaven & Earth,Heaven Song,42,244546,False,0.447,0.315,7,-9.422,1,0.0282,0.437,0.0,0.125,0.334,134.052,4,world-music,0.8429666666666668,0.49180666666666667,0.4554066666666667,1,True
113780,2NODl42T5Ox6POgs24mWWs,Descansa,"Super Relajante - Aliviar la Ansiedad y Sanar el Cuerpo, Objetivo Bienestar para Armonizar el Alma",Como Concentrarse para Estudiar,23,227000,False,0.421,0.0099,7,-26.688,1,0.0332,0.982,0.954,0.0928,0.0357,69.963,3,world-music,0.5551999999999999,0.8374999999999999,0.87699,4,True
113781,7GyF1KwnX5YBxPw2gjbfOd,Shane & Shane,Vintage,Lord I Lift Your Name on High,42,196022,False,0.549,0.466,2,-12.071,1,0.0379,0.2,1.13e-06,0.121,0.258,149.87,4,world-music,0.7988166666666667,0.3589366666666666,0.30043666666666663,1,True
113783,3SlET8cwpL8uGI6BFFqmsp,for KING & COUNTRY,What Are We Waiting For?,Unsung Hero,45,211822,False,0.342,0.297,0,-8.403,0,0.0312,0.717,6.21e-05,0.131,0.071,76.657,4,world-music,0.85995,0.59011,0.59741,1,True
113784,3f7Kj9ZX3DEIdAc2UnrOKi,Michael W. Smith,Worship,Breathe - Live,44,416893,False,0.289,0.262,0,-11.907,1,0.0304,0.616,0.0012,0.933,0.154,136.47,4,world-music,0.8015500000000001,0.59079,0.56909,1,True
113785,3qZ0bcvpxtd6uLzhNJb6Z1,Lucas Cervetti,Trempülkalwe,Guardianas de los Océanos,24,334592,False,0.0765,0.317,6,-11.549,0,0.0337,0.797,0.869,0.111,0.124,80.168,4,world-music,0.8075166666666667,0.6431466666666668,0.6418966666666667,2,True
113786,37Ms9rdo26omDpCINsHhui,Chris Tomlin;Steffany Gretzinger,"O Lord, You're Beautiful","O Lord, You’re Beautiful (with Steffany Gretzinger)",43,235599,False,0.406,0.121,5,-11.65,1,0.0373,0.806,0.0,0.115,0.387,118.071,4,world-music,0.8058333333333334,0.6916333333333333,0.7055333333333333,2,True
113787,3hyNia7VDRIF3XhSGWJPVo,Cesária Evora,Carnaval de Mindelo,Angola (versão carnaval),24,272880,False,0.691,0.651,1,-9.419,1,0.11,0.501,1.51e-05,0.162,0.552,105.997,4,world-music,0.8430166666666667,0.3521966666666666,0.3865966666666666,1,True
113791,03KJvToiQ5xkTvgii0iVuJ,Lucas Cervetti,Frecuencias Álmicas en 432hz,"Frecuencia Álmica, Pt. 1",23,421000,False,0.196,0.126,2,-15.217,1,0.0306,0.976,0.905,0.0639,0.0796,99.783,1,world-music,0.7463833333333334,0.7735233333333335,0.8009233333333333,3,True
113794,6F8GSWUO4zMJYwZFxqg25m,Lucas Cervetti,Frecuencias Álmicas en 432hz,"Frecuencia Álmica, Pt. 10",23,345909,False,0.445,0.168,0,-16.367,1,0.0306,0.962,0.679,0.554,0.0951,132.089,4,world-music,0.7272166666666666,0.7314566666666666,0.7851566666666666,1,True
113795,0UaKprr86DxlOQzWMhYT5K,Massagem Guru,"Relaxamento, Yoga e Meditação - Seleção de Música Doce, Suave e Relaxante para Ajudar a Acalmar, Trazer Serenidade",Música Doce,23,312396,False,0.138,0.255,5,-19.885,1,0.0331,0.988,0.871,0.0848,0.0399,74.75,5,world-music,0.6685833333333332,0.7468833333333335,0.7837833333333334,3,True
113797,6iMzeLAXynEt62vhtZhiPd,Hillsong Worship,let there be light.,In Control (Acoustic),41,271586,False,0.312,0.22,8,-9.98,1,0.0411,0.829,0.0,0.103,0.173,71.038,4,world-music,0.8336666666666666,0.6627666666666666,0.6817666666666666,1,True
113799,03EM4X7msE6ZRxT1a6zVBh,Hillsong Worship;Reuben Morgan,let there be light.,I Will Boast In Christ,39,292373,False,0.353,0.575,9,-7.047,1,0.0316,0.0278,0.0,0.856,0.255,143.982,4,world-music,0.8825500000000001,0.26653000000000004,0.16488999999999998,1,True
113802,3rqhtNTYBbUxQ2j4NaG0Qx,Kari Jobe,The Blessing (Live),First Love - Live,46,556844,False,0.124,0.481,2,-7.785,1,0.0324,0.174,0.0,0.268,0.105,74.962,4,world-music,0.8702500000000001,0.37335,0.26865,1,True
113803,5g4kuydmePUJAMYGNACvRy,Hillsong Young & Free,lll (Studio Sessions),Highs & Lows - Acoustic,43,351771,False,0.515,0.261,10,-12.016,1,0.0289,0.781,0.000828,0.11,0.0388,119.941,3,world-music,0.7997333333333334,0.6184533333333333,0.6522533333333332,2,True
113804,11TMcTS3iao1dvMogUSQVk,Buena Vista Social Club,Buena Vista Social Club,De Camino a la Vereda,11,303973,False,0.63,0.462,3,-10.792,1,0.0406,0.849,0.000186,0.125,0.963,84.252,4,world-music,0.8201333333333333,0.5428733333333333,0.6218733333333333,1,True
113805,4WenUCZ8CKWSf2Pyfp3izS,Passion;Chris Tomlin,Chris Tomlin Collection,"Lord, I Need You - Live",28,274829,False,0.283,0.432,11,-8.925,1,0.0352,0.543,0.0,0.965,0.161,73.195,4,world-music,0.8512500000000001,0.4915500000000001,0.47165000000000007,1,True
113810,5QmvryaxUQyXyFMljdgOPD,Passion;Chris Tomlin,Passion: OneDay Live,You Are My King (Amazing Love) - Live,38,574973,False,0.337,0.418,4,-10.758,1,0.034,0.101,0.0,0.395,0.305,131.985,4,world-music,0.8207000000000001,0.3652600000000001,0.26096,1,True
113811,06p76VeZ5hze6B575qxlXz,Hillsong Worship;Brooke Ligertwood;David Ware,Fresh Wind,Fresh Wind - Studio,47,273183,False,0.558,0.418,0,-9.144,1,0.0291,0.137,0.0,0.0965,0.385,125.97,4,world-music,0.8476,0.34858000000000006,0.27358,1,True
113814,4coQmgq7zuag1hyCfGUWjS,Darlene Zschech;West Australian Symphony Orchestra,The Power of Your Love Symphony (Live in Australia),There Is None Like You - Live,37,194266,False,0.231,0.234,5,-12.478,1,0.0328,0.872,0.0,0.228,0.107,74.248,4,world-music,0.7920333333333333,0.6864933333333334,0.7073933333333333,3,True
113816,51IOMFLZNIn4oynL6t6bwr,Passion;Chris Tomlin,Passion: Take It All (Live),At The Cross (Love Ran Red) - Live,39,428186,False,0.316,0.581,7,-6.609,1,0.0325,0.0873,0.0,0.0699,0.175,141.705,4,world-music,0.8898499999999999,0.28422000000000003,0.19138000000000002,1,True
113818,7iBIuW0do6NaHXQ7Jueu67,for KING & COUNTRY,What Are We Waiting For?,Seasons,43,195516,False,0.348,0.693,1,-6.024,1,0.187,0.208,0.0,0.268,0.245,87.969,4,world-music,0.8996,0.27048000000000005,0.21618,1,True
113819,0MGaMJckimN7NUtJNofC02,Agua Mantra,"Salida del Sol: Poder del Cerebro, Musica para Reiki, Música Relajante para Yoga y Meditación",Eternidad,22,370999,False,0.165,0.146,0,-23.202,1,0.0426,0.972,0.264,0.229,0.0552,93.777,1,world-music,0.6133000000000001,0.79404,0.8195399999999999,3,True
